0 0 0
0.02040816326531 0 0
0.04081632653061 0 0
0.06122448979592 0 0
0.08163265306122 0 0
0.1020408163265 0 0
0.1224489795918 0 0
0.1428571428571 0 0
0.1632653061224 0 0
0.1836734693878 0 0
0.2040816326531 0 0
0.2244897959184 0 0
0.2448979591837 0 0
0.265306122449 0 0
0.2857142857143 0 0
0.3061224489796 0 0
0.3265306122449 0 0
0.3469387755102 0 0
0.3673469387755 0 0
0.3877551020408 0 0
0.4081632653061 0 0
0.4285714285714 0 0
0.4489795918367 0 0
0.469387755102 0 0
0.4897959183673 0 0
0.5102040816327 0 0
0.530612244898 0 0
0.5510204081633 0 0
0.5714285714286 0 0
0.5918367346939 0 0
0.6122448979592 0 0
0.6326530612245 0 0
0.6530612244898 0 0
0.6734693877551 0 0
0.6938775510204 0 0
0.7142857142857 0 0
0.734693877551 0 0
0.7551020408163 0 0
0.7755102040816 0 0
0.7959183673469 0 0
0.8163265306122 0 0
0.8367346938776 0 0
0.8571428571429 0 0
0.8775510204082 0 0
0.8979591836735 0 0
0.9183673469388 0 0
0.9387755102041 0 0
0.9591836734694 0 0
0.9795918367347 0 0
1 0 0
0 0.01010101010101 0
0.02040816326531 0.01010101010101 -0.001478009028935
0.04081632653061 0.01010101010101 -0.003286777661831
0.06122448979592 0.01010101010101 -0.004731117243355
0.08163265306122 0.01010101010101 -0.005791128422322
0.1020408163265 0.01010101010101 -0.006532557456135
0.1224489795918 0.01010101010101 -0.007016580354317
0.1428571428571 0.01010101010101 -0.007292138141394
0.1632653061224 0.01010101010101 -0.007397979509059
0.1836734693878 0.01010101010101 -0.007365193401506
0.2040816326531 0.01010101010101 -0.007219170434022
0.2244897959184 0.01010101010101 -0.006980992278892
0.2448979591837 0.01010101010101 -0.006668385215929
0.265306122449 0.01010101010101 -0.006296373118872
0.2857142857143 0.01010101010101 -0.005877729278557
0.3061224489796 0.01010101010101 -0.005423289848148
0.3265306122449 0.01010101010101 -0.004942176432331
0.3469387755102 0.01010101010101 -0.004441966422883
0.3673469387755 0.01010101010101 -0.003928830687592
